Ofelia;2 May 2015
Philip;2 May 2015
Oline;2 May 2015
Jane;3 May 2015
John;3 May 2015
Neo;3 May 2015
Outi;3 May 2015
Asal;3 May 2015
Lionel;3 May 2015
Leonell;3 May 2015
Shima;3 May 2015
Luu;4 May 2015
Mona;4 May 2015
Monika;4 May 2015
Cesar;5 May 2015
Erhard;5 May 2015
Gotthard;5 May 2015
Jesse;5 May 2015
Marit;6 May 2015
Rita;6 May 2015
Rina;6 May 2015
Minnie;6 May 2015
Abby;6 May 2015
Carina;7 May 2015
Carita;7 May 2015
Kerry;7 May 2015
Aditi;7 May 2015
Åke;8 May 2015
Roja;8 May 2015
Nonna;8 May 2015
Cornelis;9 May 2015
Reidar;9 May 2015
Reidun;9 May 2015
Shabnam;9 May 2015
Esbjörn;10 May 2015
Pamela;10 May 2015
Styrbjörn;10 May 2015
Dragan;10 May 2015
Ozzylinn;10 May 2015
Ailena;10 May 2015
Elyon;10 May 2015
Märit;11 May 2015
Märta;11 May 2015
Charlotta;12 May 2015
Charlotte;12 May 2015
James;12 May 2015
Lotta;12 May 2015
Jamie;12 May 2015
Maher;12 May 2015
Linn;13 May 2015
Linnea;13 May 2015
Jonina;13 May 2015
Nea;13 May 2015
Amaltea;13 May 2015
Lillanie;13 May 2015
Claire;13 May 2015
Nea;13 May 2015
Lee;13 May 2015
Manne;13 May 2015
Gon;13 May 2015
Björk;14 May 2015
Halvar;14 May 2015
Halvard;14 May 2015
Orgnolf;14 May 2015
Bobbie;15 May 2015
Sofia;15 May 2015
Sofie;15 May 2015
Sonja;15 May 2015
Petter;15 May 2015
Sophie;15 May 2015
Niqué;15 May 2015
Nidawi;15 May 2015
Ronald;16 May 2015
Ronny;16 May 2015
Timoteja;16 May 2015
Nora;17 May 2015
Rebecka;17 May 2015
Ruben;17 May 2015
Noor;17 May 2015
Nor;17 May 2015
Solon;17 May 2015
Norah;17 May 2015
Rosalie;17 May 2015
Ruby;17 May 2015
Nour;17 May 2015
Erik;18 May 2015
Elric;18 May 2015
May;19 May 2015
Mayken;19 May 2015
Pixi;19 May 2015
Ysta;19 May 2015
Carola;20 May 2015
Caroline;20 May 2015
Karolina;20 May 2015
Lina;20 May 2015
Lindis;20 May 2015
Amieé;20 May 2015
Ina;20 May 2015
Karoline;20 May 2015
Conny;21 May 2015
Konstantin;21 May 2015
Bonde;21 May 2015
Hemming;22 May 2015
Henning;22 May 2015
Hussein;22 May 2015
Farang;22 May 2015
Esad;22 May 2015
Wrennie;22 May 2015
Desideria;23 May 2015
Desirée;23 May 2015
Ivan;24 May 2015
Vanja;24 May 2015
Kawai;25 May 2015
Mercedes;25 May 2015
Urban;25 May 2015
Ala;25 May 2015
Ensi;25 May 2015
Ljijana;26 May 2015
Vilhelmina;26 May 2015
Vilma;26 May 2015
Wilmer;26 May 2015
Maya;26 May 2015
Bartek;26 May 2015
Beda;27 May 2015
Blenda;27 May 2015
Borghild;28 May 2015
Ingeborg;28 May 2015
Vile;28 May 2015
Jeanette;29 May 2015
Tommie;29 May 2015
Tommy;29 May 2015
Yvonne;29 May 2015
Jette;29 May 2015
Vera;30 May 2015
Veronika;30 May 2015
Pernilla;31 May 2015
Petronella;31 May 2015
Janna;31 May 2015
Adelaide;01-jun-15
Gun;01-jun-15
Gunnel;01-jun-15
Nina;01-jun-15
Melody;01-jun-15
Jun;01-jun-15
Lia;01-jun-15
Ninna;01-jun-15
Jack;02-jun-15
Roger;02-jun-15
Rutger;02-jun-15
Gudmar;03-jun-15
Ingemar;03-jun-15
Warrior;03-jun-15
Gun-Britt;03-jun-15
Kasandra;04-jun-15
Solbritt;04-jun-15
Solveig;04-jun-15
Cassandra;04-jun-15
Bo;05-jun-15
Anna-Klara;05-jun-15
Gustav;06-jun-15
Gösta;06-jun-15
Liloz;06-jun-15
Puh;06-jun-15
Renée;06-jun-15
Viking;06-jun-15
Carl;06-jun-15
Evin;07-jun-15
Robert;07-jun-15
Robin;07-jun-15
Damien;07-jun-15
Dominic;07-jun-15
Timotej;07-jun-15
Damon;07-jun-15
Eivor;08-jun-15
Mayvor;08-jun-15
Kanya;08-jun-15
Bianca;09-jun-15
Birger;09-jun-15
Börje;09-jun-15
Zhanyar;09-jun-15
Alda;10-jun-15
Boris;10-jun-15
Ricky;10-jun-15
Svante;10-jun-15
Rick;10-jun-15
Fadi;10-jun-15
Christofer;10-jun-15
Jason;10-jun-15
Berthold;11-jun-15
Bertil;11-jun-15
Eskil;12-jun-15
Jonny;12-jun-15
Nelly;12-jun-15
Amilia;12-jun-15
Aina;13-jun-15
Aino;13-jun-15
Angelina;13-jun-15
Florentina;13-jun-15
Nefeli;13-jun-15
Kian;13-jun-15
Maren;13-jun-15
Ainoa;13-jun-15
Hakon;14-jun-15
Håkan;14-jun-15
Ayla;14-jun-15
Jolanta;15-jun-15
Margit;15-jun-15
Margita;15-jun-15
Margot;15-jun-15
Ninos;15-jun-15
Said;15-jun-15
Jacinda;15-jun-15
Axel;16-jun-15
Axelina;16-jun-15
Torborg;17-jun-15
Torvald;17-jun-15
Athena;17-jun-15
Chaninat;17-jun-15
Bjarne;18-jun-15
Björn;18-jun-15
Dasiny;18-jun-15
Havanna;18-jun-15
Birna;18-jun-15
Arec;18-jun-15
Germund;19-jun-15
Gloria;19-jun-15
Görel;19-jun-15
René;19-jun-15
Li;20-jun-15
Linda;20-jun-15
Trevor;20-jun-15
Dalia;20-jun-15
Valkyria;20-jun-15
Sunna;20-jun-15
Juwser;20-jun-15
Dani;20-jun-15
Morgana;20-jun-15
Hilla;20-jun-15
Belinda;20-jun-15
Alf;21-jun-15
Alvar;21-jun-15
Paula;22-jun-15
Paulin;22-jun-15
Paulina;22-jun-15
Pauline;22-jun-15
Paola;22-jun-15
Blanca;22-jun-15
Kaspian;22-jun-15
Adolf;23-jun-15
Alice;23-jun-15
Alicia;23-jun-15
Oden;23-jun-15
Louie;23-jun-15
Asmir;24-jun-15
Juhani;24-jun-15
David;25-jun-15
Salomon;25-jun-15
Solomon;25-jun-15
Effie;26-jun-15
Lea;26-jun-15
Rakel;26-jun-15
Reachell;26-jun-15
Ecio;26-jun-15
Astra;27-jun-15
Fingal;27-jun-15
Nilo;27-jun-15
Selma;27-jun-15
Selman;27-jun-15
Leo;28-jun-15
Zilke;28-jun-15
Ally;28-jun-15
Sally;28-jun-15
Rose;28-jun-15
Peter;29-jun-15
Petra;29-jun-15
Sania;29-jun-15
Annlouise;29-jun-15
Pekka;29-jun-15
Mohammad;29-jun-15
Elof;30-jun-15
Leif;30-jun-15
Aron;01-jul-15
Jul;01-jul-15
Mirjam;01-jul-15
Mariam;01-jul-15
MayaLi;02-jul-15
Rosa;02-jul-15
Rosita;02-jul-15
Ros;02-jul-15
Rosetta;02-jul-15
Rose-Marie;02-jul-15
Ajaydip;02-jul-15
Andrine;03-jul-15
Aurora;03-jul-15
Ilir;03-jul-15
Mymoa;03-jul-15
Lejla;03-jul-15
Ellika;04-jul-15
Ulla;04-jul-15
Ulrika;04-jul-15
Ika;04-jul-15
Heddy;04-jul-15
Laila;05-jul-15
Meng;05-jul-15
Ritva;05-jul-15
Layla;05-jul-15
Stuart;05-jul-15
Elliot;05-jul-15
Esaias;06-jul-15
Jessika;06-jul-15
Belle;06-jul-15
Mikko;06-jul-15
Bob;07-jul-15
Clint;07-jul-15
Elda;07-jul-15
Eowyn;07-jul-15
Klas;07-jul-15
Melanie;07-jul-15
Milla;07-jul-15
Isola;07-jul-15
Gry;07-jul-15
Azza;07-jul-15
Ersan;07-jul-15
Dax;07-jul-15
Hartanto;08-jul-15
Kjell;08-jul-15
Sanna;08-jul-15
Bajsaava;08-jul-15
Jörgen;09-jul-15
Örjan;09-jul-15
Emma-Louise;09-jul-15
Jörgi;09-jul-15
Ljuva;09-jul-15
André;10-jul-15
Andrea;10-jul-15
Igbal;10-jul-15
Ookami;10-jul-15
Timja;10-jul-15
Jill;10-jul-15
Eleonora;11-jul-15
Ellinor;11-jul-15
Noura;11-jul-15
Thristan;11-jul-15
Tristan;11-jul-15
Angelique;12-jul-15
Besim;12-jul-15
Herman;12-jul-15
Hermine;12-jul-15
Joelly;12-jul-15
Wellington;12-jul-15
Madicken;12-jul-15
Hermano;12-jul-15
Flora;12-jul-15
Joel;13-jul-15
Jorun;13-jul-15
Judit;13-jul-15
Noel;13-jul-15
Folke;14-jul-15
Ragnhild;15-jul-15
Ragnvald;15-jul-15
Randi;15-jul-15
Waira;15-jul-15
Amie;15-jul-15
Emelie;16-jul-15
Emily;16-jul-15
Reine;16-jul-15
Reinhold;16-jul-15
Hector;16-jul-15
Buffy;16-jul-15
Reino;16-jul-15
Emili;16-jul-15
Bruno;17-jul-15
Figge;18-jul-15
Freddy;18-jul-15
Fredrik;18-jul-15
Fritz;18-jul-15
Parada;18-jul-15
Limosa;18-jul-15
Freedy;18-jul-15
Michiel;18-jul-15
Meile;18-jul-15
Rachel;18-jul-15
Sara;19-jul-15
Sarah;19-jul-15
Sari;19-jul-15
Rodrigo;19-jul-15
Greta;20-jul-15
Margareta;20-jul-15
Henna;20-jul-15
Sainey;20-jul-15
Johanna;21-jul-15
PeO;21-jul-15
Madeleine;22-jul-15
Magdalena;22-jul-15
Montana;22-jul-15
Madelen;22-jul-15
Emma;23-jul-15
Emmie;23-jul-15
Emmy;23-jul-15
Emy;23-jul-15
Samantha;23-jul-15
Kelly;23-jul-15
Ema;23-jul-15
Christine;24-jul-15
Darin;24-jul-15
Kerstin;24-jul-15
Kristin;24-jul-15
Kristina;24-jul-15
Christina;24-jul-15
Sahar;24-jul-15
Thord;24-jul-15
Delia;25-jul-15
Jake;25-jul-15
Jakob;25-jul-15
Are;25-jul-15
Jasmin;26-jul-15
Jasmine;26-jul-15
Jesper;26-jul-15
Jasmina;26-jul-15
Yasmine;26-jul-15
Marta;27-jul-15
Andonis;28-jul-15
Botvid;28-jul-15
Seved;28-jul-15
Milia;28-jul-15
Anna-Carin;29-jul-15
Olle;29-jul-15
Olof;29-jul-15
Zakaria;29-jul-15
Mahsa;29-jul-15
Algot;30-jul-15
Vilgot;30-jul-15
Wilgot;30-jul-15
Elin;31-jul-15
Helen;31-jul-15
Helena;31-jul-15
Jordan;31-jul-15
Minya;31-jul-15
Eline;31-jul-15
Hawkar;31-jul-15
Per;01-aug-15
Pierre;01-aug-15
Milena;01-aug-15
Jannika;01-aug-15
Pier;01-aug-15
Pelle;01-aug-15
Peder;01-aug-15
Lola;01-aug-15
Envidia;01-aug-15
Avalea;01-aug-15
Sanja;01-aug-15
Kajsa;02-aug-15
Kajsa-Lena;02-aug-15
Karin;02-aug-15
Karen;02-aug-15
Tage;03-aug-15
Hassan;03-aug-15
Emrick;03-aug-15
Travis;03-aug-15
Ermira;03-aug-15
Nadan;03-aug-15
Arne;04-aug-15
Arnold;04-aug-15
Elfrida;04-aug-15
Alrik;05-aug-15
Babbe;05-aug-15
Ulrik;05-aug-15
Alfons;06-aug-15
Inez;06-aug-15
Shahriyar;06-aug-15
Birk;06-aug-15
Denise;07-aug-15
Dennis;07-aug-15
Ann-Mari;07-aug-15
Benita;07-aug-15
Deniz;07-aug-15
Atle;08-aug-15
Gideon;08-aug-15
Silvia;08-aug-15
Sylvia;08-aug-15
Tâm;08-aug-15
Aiden;08-aug-15
Clinton;09-aug-15
Roine;09-aug-15
Roland;09-aug-15
Lars;10-aug-15
Nestor;10-aug-15
Nanette;10-aug-15
Arlene;10-aug-15
Sanne;11-aug-15
Susanna;11-aug-15
Susanne;11-aug-15
Klara;12-aug-15
Liridonna;12-aug-15
Mimi;12-aug-15
Kaj;13-aug-15
Uno;14-aug-15
Merel;14-aug-15
Estelle;15-aug-15
Stella;15-aug-15
Balder;15-aug-15
Altea;15-aug-15
Brynhilde;16-aug-15
Brynolf;16-aug-15
Walton;16-aug-15
Valter;17-aug-15
Verner;17-aug-15
Vahid;17-aug-15
Ellen;18-aug-15
Elly;18-aug-15
Lena;18-aug-15
Magnus;19-aug-15
Minna;19-aug-15
Måns;19-aug-15
Mons;19-aug-15
Krut;19-aug-15
Alvie;19-aug-15
Levi;19-aug-15
Myran;19-aug-15
Minnali;19-aug-15
Amy;20-aug-15
Bernhard;20-aug-15
Bernhardina;20-aug-15
Bernt;20-aug-15
Henny;20-aug-15
Leelo;20-aug-15
Bella;20-aug-15
Lynx;20-aug-15
Freddie;20-aug-15
Aliah;21-aug-15
Benedicte;21-aug-15
Darius;21-aug-15
Jon;21-aug-15
Jonna;21-aug-15
Tanveer;21-aug-15
Aniola;21-aug-15
Yun;21-aug-15
Hannes;22-aug-15
Henrietta;22-aug-15
Henrika;22-aug-15
Etta;22-aug-15
Lode;22-aug-15
Nasim;22-aug-15
Charlize;22-aug-15
Panthea;22-aug-15
Aston;22-aug-15
Farham;23-aug-15
Signe;23-aug-15
Signhild;23-aug-15
Bartolomeus;24-aug-15
Arvin;24-aug-15
Loella;25-aug-15
Louise;25-aug-15
Lova;25-aug-15
Lovisa;25-aug-15
Louis;25-aug-15
Alissa;25-aug-15
Louisa;25-aug-15
Emilli;25-aug-15
Östen;26-aug-15
Ashanti;26-aug-15
Natascha;27-aug-15
Raoul;27-aug-15
Rolf;27-aug-15
Valeria;27-aug-15
Ole-Peder;27-aug-15
Edolf;28-aug-15
Gurli;28-aug-15
Jerk;28-aug-15
Leila;28-aug-15
Fatima;28-aug-15
Hani;28-aug-15
Roya;28-aug-15
Hampus;29-aug-15
Hans;29-aug-15
Lilja;29-aug-15
Paris;29-aug-15
Mayoshi;29-aug-15
Albert;30-aug-15
Albertina;30-aug-15
Amil;31-aug-15
Arvid;31-aug-15
Le;31-aug-15
Vidar;31-aug-15
Vide;31-aug-15
Alyssandra;31-aug-15
Tara;31-aug-15
Liam;01-sep-15
Sam;01-sep-15
Samuel;01-sep-15
Justina;02-sep-15
Justus;02-sep-15
Pawel;02-sep-15
Alfhild;03-sep-15
Alva;03-sep-15
Tyrone;03-sep-15
Gisela;04-sep-15
Adela;05-sep-15
Heidi;05-sep-15
Adele;05-sep-15
Meliza;05-sep-15
Lilian;06-sep-15
Lilly;06-sep-15
Graeme;06-sep-15
Daniat;06-sep-15
Lily;06-sep-15
Kevin;07-sep-15
Regina;07-sep-15
Roy;07-sep-15
Line;07-sep-15
Melisia;07-sep-15
Alma;08-sep-15
Hulda;08-sep-15
Aléa;08-sep-15
Grace;08-sep-15
Zion;08-sep-15
Gina;08-sep-15
Anita;09-sep-15
Annette;09-sep-15
Melissa;09-sep-15
Norea;09-sep-15
Yorkix;09-sep-15
Anina;09-sep-15
Caily;10-sep-15
Tord;10-sep-15
Turid;10-sep-15
Dagny;11-sep-15
Helny;11-sep-15
Åsa;12-sep-15
Åslög;12-sep-15
Lei;12-sep-15
Tamara;12-sep-15
Lias;12-sep-15
Sture;13-sep-15
Engla;14-sep-15
Ida;14-sep-15
Bob-Filip;14-sep-15
Snobben;14-sep-15
Sigrid;15-sep-15
Siri;15-sep-15
Shervin;15-sep-15
Dag;16-sep-15
Daga;16-sep-15
Hildegard;17-sep-15
Magnhild;17-sep-15
Leah;17-sep-15
Noomie;17-sep-15
Orvar;18-sep-15
Ardeshir;18-sep-15
Fredrika;19-sep-15
Christopher-Robin;19-sep-15
Elise;20-sep-15
Lisa;20-sep-15
Raven;20-sep-15
Millie;20-sep-15
Elisa;20-sep-15
Liselott;20-sep-15
Mason;20-sep-15
Teddy;20-sep-15
Matteus;21-sep-15
Mattis;21-sep-15
Matheo;21-sep-15
Maurits;22-sep-15
Moritz;22-sep-15
Priyanka;22-sep-15
Mehmedina;22-sep-15
Mayank;22-sep-15
Titti;22-sep-15
Tea;23-sep-15
Tekla;23-sep-15
Gerhard;24-sep-15
Gert;24-sep-15
Tryggve;25-sep-15
Einar;26-sep-15
Enar;26-sep-15
Junor;26-sep-15
Dagmar;27-sep-15
Melinda;27-sep-15
Rigmor;27-sep-15
Laleh;27-sep-15
Rania;27-sep-15
Lennart;28-sep-15
Leonard;28-sep-15
Truls;28-sep-15
Asgeir;29-sep-15
Michael;29-sep-15
Mika;29-sep-15
Mikael;29-sep-15
Mikaela;29-sep-15
Mikeela;29-sep-15
Mikke;29-sep-15
Michaela;29-sep-15
Lyudmila;29-sep-15
Abshir;29-sep-15
Helge;30-sep-15
Elaine;30-sep-15
Florian;1 Oct 2015
Mehmet;1 Oct 2015
Ragna;1 Oct 2015
Ragnar;1 Oct 2015
Bengt-Arne;2 Oct 2015
Love;2 Oct 2015
Ludvig;2 Oct 2015
Ludde;2 Oct 2015
Nasrin;2 Oct 2015
Luis;2 Oct 2015
Tess;2 Oct 2015
Mimer;2 Oct 2015
Evald;3 Oct 2015
Osvald;3 Oct 2015
Thi;3 Oct 2015
Titan;3 Oct 2015
Flamur;3 Oct 2015
Frank;4 Oct 2015
Frans;4 Oct 2015
Saila;4 Oct 2015
Bror;5 Oct 2015
Jimmy;5 Oct 2015
Brandon;5 Oct 2015
Jim;5 Oct 2015
Jennifer;6 Oct 2015
Jenny;6 Oct 2015
Lavida;6 Oct 2015
Janina;6 Oct 2015
Jennie;6 Oct 2015
Jenni;6 Oct 2015
Jenniefer;6 Oct 2015
Zarja;6 Oct 2015
Birgitta;7 Oct 2015
Britt;7 Oct 2015
Britta;7 Oct 2015
Liselotte;7 Oct 2015
Lise-Lotte;7 Oct 2015
Findus;7 Oct 2015
Nils;8 Oct 2015
Inger;9 Oct 2015
Ingrid;9 Oct 2015
Imane;9 Oct 2015
Harriet;10 Oct 2015
Harry;10 Oct 2015
Hülya;10 Oct 2015
Lavin;10 Oct 2015
Milton;10 Oct 2015
Renata;10 Oct 2015
Sanel;10 Oct 2015
Abdirahman;10 Oct 2015
Erling;11 Oct 2015
Jarl;11 Oct 2015
Mette;11 Oct 2015
Rojan;11 Oct 2015
Deria;11 Oct 2015
Manfred;12 Oct 2015
Tarja;12 Oct 2015
Valfrid;12 Oct 2015
Danica;12 Oct 2015
Renja;12 Oct 2015
Inka;12 Oct 2015
Danika;12 Oct 2015
Berit;13 Oct 2015
Birgit;13 Oct 2015
Tuan;13 Oct 2015
Roheya;13 Oct 2015
Thea;13 Oct 2015
Emida;14 Oct 2015
Lisen;14 Oct 2015
Stellan;14 Oct 2015
Nick;14 Oct 2015
Debora;14 Oct 2015
Elwin;14 Oct 2015
Hedvig;15 Oct 2015
Hillevi;15 Oct 2015
Eyup;16 Oct 2015
Finn;16 Oct 2015
Antonia;17 Oct 2015
Antonio;17 Oct 2015
Toini;17 Oct 2015
Stephanie;17 Oct 2015
Stefanie;17 Oct 2015
Wiphada;17 Oct 2015
Lukas;18 Oct 2015
Nova;18 Oct 2015
Novalie;18 Oct 2015
Natthawat;18 Oct 2015
Lucas;18 Oct 2015
Tor;19 Oct 2015
Tore;19 Oct 2015
Villhemina;19 Oct 2015
Golbarg;20 Oct 2015
Kardo;20 Oct 2015
Sakarias;20 Oct 2015
Sibylla;20 Oct 2015
Hesam;20 Oct 2015
Ursula;21 Oct 2015
Yrsa;21 Oct 2015
Marie-Louise;21 Oct 2015
Baldur;21 Oct 2015
Marika;22 Oct 2015
Marita;22 Oct 2015
Sickan;22 Oct 2015
Merita;22 Oct 2015
Severin;23 Oct 2015
Sören;23 Oct 2015
Eilert;24 Oct 2015
Evert;24 Oct 2015
Tenzin;24 Oct 2015
Hanar;24 Oct 2015
Inga;25 Oct 2015
Ingalill;25 Oct 2015
Amina;25 Oct 2015
Amanda;26 Oct 2015
Dicsi;26 Oct 2015
Rasmus;26 Oct 2015
Farhoud;26 Oct 2015
Amadeus;26 Oct 2015
Savannah;26 Oct 2015
Sabina;27 Oct 2015
Tatianna;27 Oct 2015
Emina;27 Oct 2015
Hektor;28 Oct 2015
Laurencia;28 Oct 2015
Saga;28 Oct 2015
Simon;28 Oct 2015
Simone;28 Oct 2015
Liah;28 Oct 2015
Simona;28 Oct 2015
Picabo;28 Oct 2015
Sherab;29 Oct 2015
Viola;29 Oct 2015
Vitalis;29 Oct 2015
Älva-Li;29 Oct 2015
Elsa;30 Oct 2015
Isabell;30 Oct 2015
Isabella;30 Oct 2015
Izbelle;30 Oct 2015
Jan-Robin;30 Oct 2015
Izza;30 Oct 2015
Izabel;30 Oct 2015
Killian;30 Oct 2015
Edgar;31 Oct 2015
Edit;31 Oct 2015
Marko;01-nov-15
Ninie;01-nov-15
Ninia;01-nov-15
Nellyli;01-nov-15
Tobias;02-nov-15
Reza;02-nov-15
Hubert;03-nov-15
Hugo;03-nov-15
Sallu;03-nov-15
Terho;03-nov-15
Sverker;04-nov-15
Rawaa;04-nov-15
Eugen;05-nov-15
Eugenia;05-nov-15
Jenna;06-nov-15
Imogen;06-nov-15
Gracie;06-nov-15
Annmarie;07-nov-15
Ingegerd;07-nov-15
Ingela;07-nov-15
Vendela;08-nov-15
Vendla;08-nov-15
Wendy;08-nov-15
Vanda;08-nov-15
Jamal;08-nov-15
Ted;09-nov-15
Teo;09-nov-15
Teodor;09-nov-15
Teodora;09-nov-15
Muffin;09-nov-15
Martin;10-nov-15
Martina;10-nov-15
Hamza;10-nov-15
Berfin;10-nov-15
Marti;10-nov-15
Apollo;11-nov-15
Fredrique;11-nov-15
Melvin;11-nov-15
Mårten;11-nov-15
Melwin;11-nov-15
Konrad;12-nov-15
Kurt;12-nov-15
Manijeh;12-nov-15
Carsten;13-nov-15
Krister;13-nov-15
Kristian;13-nov-15
Christian;13-nov-15
Leonen;13-nov-15
Eira;13-nov-15
Emil;14-nov-15
Emilia;14-nov-15
Mildred;14-nov-15
Jacqueline;15-nov-15
Janika;15-nov-15
Leopold;15-nov-15
Malva;15-nov-15
Chanellie;15-nov-15
IsIs;15-nov-15
Suzanne;15-nov-15
Vibeke;16-nov-15
Viveka;16-nov-15
Shahas;16-nov-15
Jaxon-Lee;16-nov-15
Kay;17-nov-15
Naemi;17-nov-15
Naima;17-nov-15
Loke;17-nov-15
Najma;17-nov-15
Farshad;17-nov-15
Looke;17-nov-15
Adila;17-nov-15
Nancy;17-nov-15
Ilona;18-nov-15
Lillemor;18-nov-15
Moa;18-nov-15
Elisabet;19-nov-15
Lisbet;19-nov-15
Elicia;19-nov-15
Ellie;19-nov-15
Tahir;19-nov-15
Bessie;19-nov-15
Betty;19-nov-15
Anileah;19-nov-15
Revin;19-nov-15
Marina;20-nov-15
Pontus;20-nov-15
Billy;20-nov-15
Bille;20-nov-15
Billie;20-nov-15
Leanne;20-nov-15
Clements;20-nov-15
Helga;21-nov-15
Olga;21-nov-15
Joshua;21-nov-15
Cecilia;22-nov-15
Sissela;22-nov-15
Sissla;22-nov-15
Hailey;22-nov-15
Sissel;22-nov-15
Sidsel;22-nov-15
Kamel;23-nov-15
Klemens;23-nov-15
Gudrun;24-nov-15
Omid;24-nov-15
Rune;24-nov-15
Donato;24-nov-15
Katarina;25-nov-15
Katja;25-nov-15
Katrin;25-nov-15
Noah;25-nov-15
Katrina;25-nov-15
Catrin;25-nov-15
Katalin;25-nov-15
Catrine;25-nov-15
Chatrine;25-nov-15
Linus;26-nov-15
Asta;27-nov-15
Astrid;27-nov-15
Minja;27-nov-15
Malte;28-nov-15
Moltas;28-nov-15
Tika-Mika;28-nov-15
Sune;29-nov-15
Synnöve;29-nov-15
Cinnika;29-nov-15
Troy;29-nov-15
Zahara;29-nov-15
Anders;30-nov-15
Andreas;30-nov-15
Ayodele;30-nov-15
Ante;30-nov-15
Arta;30-nov-15
Oskar;01-dec-15
Ossian;01-dec-15
Ozzy;01-dec-15
Gizmo;01-dec-15
Harmony;01-dec-15
Lavér;01-dec-15
Oscar;01-dec-15
Sargul;01-dec-15
Orla;01-dec-15
Beata;02-dec-15
Beatrice;02-dec-15
Lydia;03-dec-15
Barbara;04-dec-15
Barbro;04-dec-15
Yvalinn;04-dec-15
Theo;04-dec-15
Teorella;04-dec-15
Mathilda;04-dec-15
Joline;05-dec-15
Sven;05-dec-15
Flisa;05-dec-15
Genevieve;05-dec-15
Naomi;06-dec-15
Niklas;06-dec-15
Nikolaus;06-dec-15
Sme;06-dec-15
Idun;06-dec-15
Miklos;06-dec-15
Winter;06-dec-15
Massimo;06-dec-15
Angela;07-dec-15
Angelika;07-dec-15
Angelica;07-dec-15
Angelo;07-dec-15
Virginia;08-dec-15
Iann;08-dec-15
Anahita;09-dec-15
Anastacia;09-dec-15
Anja;09-dec-15
Ann;09-dec-15
Anna;09-dec-15
Anne;09-dec-15
Annie;09-dec-15
Nada;09-dec-15
Zeljka;09-dec-15
Malena;10-dec-15
Malin;10-dec-15
Hessam;10-dec-15
Medina;10-dec-15
Zoey;10-dec-15
Abir;10-dec-15
Roro;10-dec-15
Dan;11-dec-15
Daniel;11-dec-15
Daniela;11-dec-15
Danny;11-dec-15
Annelise;11-dec-15
Danielle;11-dec-15
Alexander;12-dec-15
Alexis;12-dec-15
Clary;12-dec-15
Åse;12-dec-15
Zeke;12-dec-15
Zander;12-dec-15
Alexa;12-dec-15
Leksis;12-dec-15
Cornelius;12-dec-15
Dragi;12-dec-15
Ricki;12-dec-15
Lucia;13-dec-15
Noelia;13-dec-15
Seija;13-dec-15
Lizette;13-dec-15
Li;13-dec-15
Emelina;13-dec-15
Sixten;14-dec-15
Sten;14-dec-15
Steinar;14-dec-15
Embla;14-dec-15
Idil;14-dec-15
Jouko;14-dec-15
Gottfrid;15-dec-15
Leona;15-dec-15
Leon;15-dec-15
Levina;15-dec-15
Assar;16-dec-15
Stig;17-dec-15
Joppe;17-dec-15
Abraham;18-dec-15
Wilton;18-dec-15
Isak;19-dec-15
Israel;20-dec-15
Jona;20-dec-15
Moses;20-dec-15
Thompa;20-dec-15
Tom;21-dec-15
Tomas;21-dec-15
Castania;21-dec-15
Monie;21-dec-15
Janeth;21-dec-15
Jonatan;22-dec-15
Natanael;22-dec-15
Nathaniel;22-dec-15
Ardita;22-dec-15
Jonathan;22-dec-15
Adam;23-dec-15
Ahmed;23-dec-15
Kaysa;23-dec-15
Sofin;23-dec-15
Eva;24-dec-15
Luana;24-dec-15
Joseph;24-dec-15
Bolli;24-dec-15
Evangeline;24-dec-15
Bim;25-dec-15
Lenita;25-dec-15
Staffan;26-dec-15
Stefan;26-dec-15
Stefanos;26-dec-15
Johan;27-dec-15
Johannes;27-dec-15
Benjamin;28-dec-15
Rami;28-dec-15
Chanelle;28-dec-15
Nadine;29-dec-15
Natalia;29-dec-15
Natalie;29-dec-15
Abel;30-dec-15
Set;30-dec-15
Pusle;30-dec-15
Stella-Nova;30-dec-15
Aida;31-dec-15
Sylvester;31-dec-15
Jenetiv;31-dec-15
Abby;6 May 2015
Abdirahman;10 Oct 2015
Abel;30-dec-15
Abir;10-dec-15
Abraham;18-dec-15
Abshir;29-sep-15
Ada;10-mar-15
Adam;23-dec-15
Adanma;13-jan-15
Adela;05-sep-15
Adelaide;01-jun-15
Adele;05-sep-15
Adelina;04-apr-15
Adila;17-nov-15
Adina;01-jan-15
Aditi;7 May 2015
Adolf;23-jun-15
Ador;15-jan-15
Adrian;04-mar-15
Adriana;04-mar-15
Agata;05-feb-15
Agaton;05-feb-15
Agda;05-feb-15
Agne;13-feb-15
Agnes;21-jan-15
Agneta;21-jan-15
Ahmed;23-dec-15
Aida;31-dec-15
Aiden;08-aug-15
Aiko;20-mar-15
Ailena;10 May 2015
Aina;13-jun-15
Aino;13-jun-15
Ainoa;13-jun-15
Ajaydip;02-jul-15
Ala;25 May 2015
Alba;01-mar-15
Albert;30-aug-15
Albertina;30-aug-15
Albin;01-mar-15
Alda;10-jun-15
Aldo;10-apr-15
Aléa;08-sep-15
Alex;17-feb-15
Alexa;12-dec-15
Alexander;12-dec-15
Alexandra;17-feb-15
Alexis;12-dec-15
Alf;21-jun-15
Alfhild;03-sep-15
Alfons;06-aug-15
Alfred;03-jan-15
